time,airline,responsetime,sourcetype
2014-06-24 19:09:52Z,BAW,198.7724,farequote
2014-06-24 19:09:55Z,JAL,496.6442,farequote
2014-06-24 19:10:01Z,ASA,74.7303,farequote
2014-06-24 19:10:10Z,KLM,1561.5231,farequote
2014-06-24 19:10:13Z,ACA,20.8976,farequote
2014-06-24 19:10:13Z,ASA,71.0656,farequote
2014-06-24 19:10:15Z,SWA,300.3804,farequote
2014-06-24 19:10:37Z,FFT,175.4604,farequote
2014-06-24 19:10:42Z,BAW,206.6864,farequote
2014-06-24 19:10:56Z,ASA,63.7953,farequote
2014-06-24 19:10:59Z,AAL,138.2021,farequote
2014-06-24 19:11:03Z,JZA,1005.9878,farequote
2014-06-24 19:11:09Z,VRD,337.867,farequote
2014-06-24 19:11:10Z,AAL,84.9925,farequote
2014-06-24 19:11:10Z,AWE,19.3235,farequote
2014-06-24 19:11:13Z,JAL,488.2657,farequote
2014-06-24 19:11:19Z,JAL,504.1735,farequote
2014-06-24 19:11:21Z,ASA,56.2267,farequote
2014-06-24 19:11:35Z,AMX,15.9207,farequote
2014-06-24 19:11:39Z,FFT,169.0985,farequote
2014-06-24 19:11:43Z,BAW,205.247,farequote
2014-06-24 19:11:46Z,SWA,288.0765,farequote
2014-06-24 19:11:53Z,NKS,10038.9586,farequote
2014-06-24 19:11:54Z,JZA,1003.579,farequote
2014-06-24 19:11:54Z,TRS,403.2901,farequote
2014-06-24 19:12:01Z,AAL,125.287,farequote
2014-06-24 19:12:01Z,ASA,83.3495,farequote
2014-06-24 19:12:03Z,SWA,214.4968,farequote
2014-06-24 19:12:04Z,UAL,9.3994,farequote
2014-06-24 19:12:06Z,AAL,126.3934,farequote
2014-06-24 19:12:07Z,EGF,189.9324,farequote
2014-06-24 19:12:12Z,JAL,489.7503,farequote
2014-06-24 19:12:20Z,AWE,19.4292,farequote
2014-06-24 19:12:24Z,FFT,178.9084,farequote
2014-06-24 19:12:28Z,ACA,19.8858,farequote
2014-06-24 19:12:34Z,JBU,1037.0457,farequote
2014-06-24 19:12:35Z,VRD,293.038,farequote
2014-06-24 19:12:37Z,BAW,206.9971,farequote
2014-06-24 19:12:48Z,JBU,1138.718,farequote
2014-06-24 19:12:58Z,AWE,17.7214,farequote
2014-06-24 19:13:00Z,KLM,1437.0579,farequote
2014-06-24 19:13:00Z,SWR,1150.4494,farequote
2014-06-24 19:13:02Z,KLM,1593.9156,farequote
2014-06-24 19:13:18Z,FFT,214.1003,farequote
2014-06-24 19:13:19Z,AAL,99.7617,farequote
2014-06-24 19:13:34Z,DAL,412.7108,farequote
2014-06-24 19:13:34Z,UAL,11.9712,farequote
2014-06-24 19:13:34Z,ACA,20.5949,farequote
2014-06-24 19:13:40Z,EGF,193.9801,farequote
2014-06-24 19:13:49Z,AMX,15.6761,farequote
2014-06-24 19:13:52Z,AAL,105.021,farequote
2014-06-24 19:13:53Z,JZA,999.1629,farequote
2014-06-24 19:14:02Z,AMX,12.4628,farequote
2014-06-24 19:14:11Z,VRD,306.0669,farequote
2014-06-24 19:14:22Z,ASA,68.088,farequote
2014-06-24 19:14:27Z,AWE,18.917,farequote
2014-06-24 19:14:37Z,JZA,995.8245,farequote
2014-06-24 19:14:47Z,ACA,22.0951,farequote
2014-06-24 19:14:48Z,VRD,336.3071,farequote
2014-06-24 19:15:02Z,VRD,300.4608,farequote
2014-06-24 19:15:03Z,AAL,95.012,farequote
2014-06-24 19:15:06Z,AWE,19.5764,farequote
2014-06-24 19:15:08Z,JAL,508.2748,farequote
2014-06-24 19:15:09Z,AAL,131.8977,farequote
2014-06-24 19:15:16Z,AMX,17.7782,farequote
2014-06-24 19:15:30Z,AWE,21.3063,farequote
2014-06-24 19:15:39Z,BAW,212.8638,farequote
2014-06-24 19:15:46Z,EGF,197.5375,farequote
2014-06-24 19:15:53Z,JBU,1131.6095,farequote
2014-06-24 19:16:00Z,FFT,222.5041,farequote
2014-06-24 19:16:01Z,UAL,10.5564,farequote
2014-06-24 19:16:09Z,SWA,208.763,farequote
2014-06-24 19:16:11Z,AMX,19.4087,farequote
2014-06-24 19:16:11Z,AWE,19.7439,farequote
2014-06-24 19:16:33Z,UAL,8.033,farequote
2014-06-24 19:16:40Z,SWR,2393.58,farequote
2014-06-24 19:16:40Z,VRD,331.7233,farequote
2014-06-24 19:16:52Z,AAL,80.4601,farequote
2014-06-24 19:16:54Z,FFT,168.9301,farequote
2014-06-24 19:16:56Z,ASA,80.3432,farequote
2014-06-24 19:16:57Z,JBU,956.0884,farequote
2014-06-24 19:16:59Z,AMX,15.6993,farequote
2014-06-24 19:17:01Z,SWA,188.0276,farequote
2014-06-24 19:17:01Z,VRD,268.479,farequote
2014-06-24 19:17:05Z,EGF,202.3334,farequote
2014-06-24 19:17:10Z,KLM,1599.333,farequote
2014-06-24 19:17:14Z,AWE,18.5076,farequote
2014-06-24 19:17:21Z,ACA,21.0091,farequote
2014-06-24 19:17:25Z,FFT,174.8226,farequote
2014-06-24 19:17:35Z,NKS,10161.0241,farequote
2014-06-24 19:17:36Z,JAL,491.8764,farequote
2014-06-24 19:17:40Z,ACA,18.8509,farequote
2014-06-24 19:17:45Z,JAL,502.4828,farequote
2014-06-24 19:17:59Z,AAL,125.5412,farequote
2014-06-24 19:17:59Z,ASA,68.8192,farequote
2014-06-24 19:18:01Z,SWR,2082.0478,farequote
2014-06-24 19:18:01Z,AWE,19.9706,farequote
2014-06-24 19:18:11Z,JZA,1008.8385,farequote
2014-06-24 19:18:19Z,AAL,115.4873,farequote
2014-06-24 19:18:31Z,TRS,401.4648,farequote
2014-06-24 19:18:38Z,UAL,8.6369,farequote
2014-06-24 19:18:38Z,AMX,13.4598,farequote
2014-06-24 19:18:59Z,AWE,20.908,farequote
2014-06-24 19:19:00Z,BAW,199.4082,farequote
2014-06-24 19:19:16Z,VRD,313.8158,farequote
2014-06-24 19:19:21Z,ACA,19.9143,farequote
2014-06-24 19:19:22Z,JBU,1146.2665,farequote
2014-06-24 19:19:29Z,AAL,65.2359,farequote
2014-06-24 19:19:30Z,JBU,898.5473,farequote
2014-06-24 19:19:36Z,ACA,15.3028,farequote
2014-06-24 19:19:39Z,FFT,234.0173,farequote
2014-06-24 19:19:45Z,EGF,219.1048,farequote
2014-06-24 19:20:02Z,JAL,496.2346,farequote
2014-06-24 19:20:20Z,AMX,16.8449,farequote
2014-06-24 19:20:26Z,SWR,1791.253,farequote
2014-06-24 19:20:33Z,FFT,177.454,farequote
2014-06-24 19:20:35Z,TRS,413.1848,farequote
2014-06-24 19:20:41Z,FFT,201.1691,farequote
2014-06-24 19:20:43Z,AAL,120.4541,farequote
2014-06-24 19:20:46Z,AWE,20.2876,farequote
2014-06-24 19:20:50Z,UAL,9.0159,farequote
2014-06-24 19:20:50Z,UAL,9.8729,farequote
2014-06-24 19:20:56Z,ASA,64.8699,farequote
2014-06-24 19:20:56Z,EGF,201.7323,farequote
2014-06-24 19:21:03Z,SWA,285.8464,farequote
2014-06-24 19:21:08Z,BAW,216.0026,farequote
2014-06-24 19:21:11Z,JBU,1080.1865,farequote
2014-06-24 19:21:15Z,AAL,125.6591,farequote
2014-06-24 19:21:26Z,VRD,285.0022,farequote
2014-06-24 19:21:31Z,AMX,14.2485,farequote
2014-06-24 19:21:48Z,JZA,1008.1339,farequote
2014-06-24 19:21:51Z,DAL,391.5292,farequote
2014-06-24 19:22:00Z,SWR,1945.6025,farequote
2014-06-24 19:22:05Z,EGF,215.5143,farequote
2014-06-24 19:22:06Z,AWE,21.7467,farequote
2014-06-24 19:22:09Z,AAL,71.4795,farequote
2014-06-24 19:22:10Z,AAL,137.3769,farequote
2014-06-24 19:22:16Z,ACA,22.0695,farequote
2014-06-24 19:22:18Z,VRD,299.7222,farequote
2014-06-24 19:22:19Z,AAL,107.3565,farequote
2014-06-24 19:22:25Z,UAL,10.0276,farequote
2014-06-24 19:22:28Z,JAL,497.4659,farequote
2014-06-24 19:22:29Z,NKS,9777.8704,farequote
2014-06-24 19:22:30Z,AWE,19.3976,farequote
2014-06-24 19:22:31Z,FFT,146.6243,farequote
2014-06-24 19:22:32Z,SWR,1822.4528,farequote
2014-06-24 19:22:35Z,UAL,8.3268,farequote
2014-06-24 19:22:47Z,UAL,10.6024,farequote
2014-06-24 19:23:10Z,FFT,196.8845,farequote
2014-06-24 19:23:11Z,ASA,74.6987,farequote
2014-06-24 19:23:20Z,SWR,2064.8211,farequote
2014-06-24 19:23:23Z,AMX,14.068,farequote
2014-06-24 19:23:35Z,AWE,19.6594,farequote
2014-06-24 19:23:38Z,UAL,10.7941,farequote
2014-06-24 19:23:39Z,TRS,403.4089,farequote
2014-06-24 19:23:46Z,ASA,80.9101,farequote
2014-06-24 19:23:51Z,DAL,396.2197,farequote
2014-06-24 19:23:55Z,BAW,209.4951,farequote
2014-06-24 19:24:01Z,AMX,16.7718,farequote
2014-06-24 19:24:07Z,AAL,119.3778,farequote
2014-06-24 19:24:09Z,SWA,253.9692,farequote
2014-06-24 19:24:15Z,ACA,20.8455,farequote
2014-06-24 19:24:21Z,JBU,1096.8441,farequote
2014-06-24 19:24:22Z,KLM,1425.0695,farequote
2014-06-24 19:24:34Z,SWR,1926.3703,farequote
2014-06-24 19:24:41Z,AAL,66.6187,farequote
2014-06-24 19:24:53Z,AAL,107.4146,farequote
2014-06-24 19:24:53Z,VRD,326.9842,farequote
2014-06-24 19:24:54Z,TRS,408.2416,farequote
2014-06-24 19:24:54Z,AWE,20.0318,farequote
2014-06-24 19:25:01Z,TRS,385.1301,farequote
2014-06-24 19:25:10Z,SWA,254.404,farequote
2014-06-24 19:25:16Z,JZA,990.7237,farequote
2014-06-24 19:25:18Z,EGF,209.7151,farequote
2014-06-24 19:25:27Z,UAL,9.8919,farequote
2014-06-24 19:25:35Z,FFT,248.1457,farequote
2014-06-24 19:25:36Z,JAL,506.8099,farequote
2014-06-24 19:25:43Z,UAL,9.8686,farequote
2014-06-24 19:25:43Z,AMX,14.7902,farequote
2014-06-24 19:25:50Z,UAL,7.9588,farequote
2014-06-24 19:25:56Z,AAL,73.7802,farequote
2014-06-24 19:26:00Z,AMX,15.3668,farequote
2014-06-24 19:26:05Z,FFT,251.3123,farequote
2014-06-24 19:26:26Z,ASA,72.8165,farequote
2014-06-24 19:26:28Z,AWE,19.1181,farequote
2014-06-24 19:26:34Z,UAL,10.0056,farequote
2014-06-24 19:26:43Z,SWR,2971.3511,farequote
2014-06-24 19:26:43Z,ACA,18.4247,farequote
2014-06-24 19:26:52Z,ACA,23.9347,farequote
2014-06-24 19:27:05Z,DAL,419.947,farequote
2014-06-24 19:27:10Z,BAW,217.2168,farequote
2014-06-24 19:27:12Z,VRD,312.7533,farequote
2014-06-24 19:27:14Z,AAL,105.3569,farequote
2014-06-24 19:27:14Z,JBU,1000.9494,farequote
2014-06-24 19:27:21Z,AAL,115.0104,farequote
2014-06-24 19:27:29Z,NKS,9998.185,farequote
2014-06-24 19:27:34Z,FFT,192.1765,farequote
2014-06-24 19:27:39Z,KLM,1526.7634,farequote
2014-06-24 19:27:47Z,FFT,183.7717,farequote
2014-06-24 19:27:59Z,NKS,10078.2184,farequote
2014-06-24 19:28:00Z,SWA,281.7947,farequote
2014-06-24 19:28:01Z,AWE,22.2162,farequote
2014-06-24 19:28:07Z,SWA,242.6534,farequote
2014-06-24 19:28:16Z,AMX,11.2621,farequote
2014-06-24 19:28:17Z,JBU,1126.7079,farequote
2014-06-24 19:28:17Z,DAL,414.8354,farequote
2014-06-24 19:28:25Z,ACA,20.8963,farequote
2014-06-24 19:28:35Z,JZA,1008.217,farequote
2014-06-24 19:28:35Z,ASA,72.8178,farequote
2014-06-24 19:28:39Z,ACA,20.6398,farequote
2014-06-24 19:28:40Z,UAL,9.511,farequote
2014-06-24 19:28:41Z,BAW,212.1299,farequote
2014-06-24 19:28:45Z,AAL,113.9021,farequote
2014-06-24 19:28:47Z,EGF,199.1215,farequote
2014-06-24 19:28:49Z,KLM,1347.7409,farequote
2014-06-24 19:28:50Z,JBU,993.3603,farequote
2014-06-24 19:28:54Z,AWE,18.765,farequote
2014-06-24 19:28:55Z,SWR,2593.1756,farequote
2014-06-24 19:28:57Z,FFT,227.8612,farequote
2014-06-24 19:29:16Z,SWR,1153.7378,farequote
2014-06-24 19:29:16Z,UAL,10.0502,farequote
2014-06-24 19:29:20Z,JAL,529.6396,farequote
2014-06-24 19:29:33Z,AAL,84.802,farequote
2014-06-24 19:29:54Z,SWA,312.1042,farequote
2014-06-24 19:29:57Z,JBU,831.3488,farequote
2014-06-24 19:29:57Z,EGF,201.0832,farequote
2014-06-24 19:29:58Z,VRD,286.2771,farequote
2014-06-24 19:30:04Z,ACA,20.5364,farequote
2014-06-24 19:30:08Z,SWA,287.1255,farequote
2014-06-24 19:30:12Z,NKS,9875.7433,farequote
2014-06-24 19:30:14Z,BAW,193.9453,farequote
2014-06-24 19:30:15Z,TRS,411.4226,farequote
2014-06-24 19:30:20Z,ASA,72.3142,farequote
2014-06-24 19:30:21Z,KLM,1519.1592,farequote
2014-06-24 19:30:29Z,AWE,21.2314,farequote
2014-06-24 19:30:37Z,AWE,17.9662,farequote
2014-06-24 19:30:43Z,AAL,113.5862,farequote
2014-06-24 19:30:48Z,ACA,23.4129,farequote
2014-06-24 19:30:48Z,AWE,20.2252,farequote
2014-06-24 19:30:59Z,FFT,143.2317,farequote
2014-06-24 19:31:02Z,SWR,2635.2063,farequote
2014-06-24 19:31:06Z,UAL,9.7546,farequote
2014-06-24 19:31:11Z,ASA,76.1128,farequote
2014-06-24 19:31:12Z,AMX,13.8196,farequote
2014-06-24 19:31:17Z,JZA,1002.9026,farequote
2014-06-24 19:31:21Z,JBU,946.7769,farequote
2014-06-24 19:31:24Z,SWA,218.4674,farequote
2014-06-24 19:31:27Z,SWA,220.041,farequote
2014-06-24 19:31:27Z,UAL,8.1977,farequote
2014-06-24 19:31:29Z,SWR,1914.4834,farequote
2014-06-24 19:31:40Z,EGF,191.3684,farequote
2014-06-24 19:31:44Z,JAL,510.706,farequote
2014-06-24 19:31:46Z,AWE,20.3912,farequote
2014-06-24 19:31:48Z,AAL,128.1471,farequote
2014-06-24 19:31:48Z,EGF,200.9312,farequote
2014-06-24 19:31:49Z,AMX,19.0825,farequote
2014-06-24 19:31:54Z,BAW,196.032,farequote
2014-06-24 19:32:03Z,ACA,14.4318,farequote
2014-06-24 19:32:10Z,VRD,288.2961,farequote
2014-06-24 19:32:14Z,AAL,124.6958,farequote
2014-06-24 19:32:14Z,SWR,2844.3771,farequote
2014-06-24 19:32:21Z,JZA,991.7398,farequote
2014-06-24 19:32:28Z,ACA,16.3146,farequote
2014-06-24 19:32:31Z,AWE,18.412,farequote
2014-06-24 19:32:38Z,AMX,16.028,farequote
2014-06-24 19:32:49Z,EGF,193.0472,farequote
2014-06-24 19:32:54Z,JBU,847.7654,farequote
2014-06-24 19:32:57Z,UAL,10.0854,farequote
2014-06-24 19:33:13Z,FFT,187.0469,farequote
2014-06-24 19:33:15Z,ASA,85.224,farequote
2014-06-24 19:33:17Z,JBU,1050.279,farequote
2014-06-24 19:33:27Z,SWA,265.8714,farequote
2014-06-24 19:33:31Z,VRD,290.6604,farequote
2014-06-24 19:33:42Z,JZA,984.9023,farequote
2014-06-24 19:33:55Z,AMX,16.8373,farequote
2014-06-24 19:33:58Z,FFT,181.5158,farequote
2014-06-24 19:33:58Z,AWE,21.0873,farequote
2014-06-24 19:34:02Z,JAL,488.0049,farequote
2014-06-24 19:34:12Z,AAL,89.4678,farequote
2014-06-24 19:34:20Z,SWA,200.5874,farequote
2014-06-24 19:34:21Z,AWE,19.2758,farequote
2014-06-24 19:34:22Z,AWE,19.0682,farequote
2014-06-24 19:34:28Z,FFT,216.8441,farequote
2014-06-24 19:34:32Z,AAL,118.803,farequote
2014-06-24 19:34:35Z,JZA,996.0802,farequote
2014-06-24 19:34:42Z,BAW,210.1884,farequote
2014-06-24 19:35:06Z,ASA,67.3602,farequote
2014-06-24 19:35:08Z,AWE,19.9069,farequote
2014-06-24 19:35:13Z,KLM,1654.4548,farequote
2014-06-24 19:35:19Z,ACA,18.8387,farequote
2014-06-24 19:35:20Z,EGF,184.7773,farequote
2014-06-24 19:35:21Z,SWR,938.1676,farequote
2014-06-24 19:35:23Z,SWR,2097.3274,farequote
2014-06-24 19:35:25Z,AAL,114.916,farequote
2014-06-24 19:35:32Z,JAL,501.8116,farequote
2014-06-24 19:35:46Z,TRS,394.0407,farequote
2014-06-24 19:35:49Z,AWE,20.8518,farequote
2014-06-24 19:35:50Z,SWR,1834.9229,farequote
2014-06-24 19:35:50Z,AMX,11.5342,farequote
2014-06-24 19:35:54Z,DAL,396.7327,farequote
2014-06-24 19:35:54Z,UAL,8.8747,farequote
2014-06-24 19:35:54Z,AWE,18.6503,farequote
2014-06-24 19:35:58Z,AWE,19.7043,farequote
2014-06-24 19:35:59Z,FFT,149.2469,farequote
2014-06-24 19:36:03Z,JBU,1034.4664,farequote
2014-06-24 19:36:06Z,AWE,19.7864,farequote
2014-06-24 19:36:25Z,ASA,81.4509,farequote
2014-06-24 19:36:37Z,VRD,290.2621,farequote
2014-06-24 19:36:38Z,JAL,490.942,farequote
2014-06-24 19:36:39Z,NKS,10147.7513,farequote
2014-06-24 19:36:51Z,FFT,203.9573,farequote
2014-06-24 19:36:52Z,AAL,88.5466,farequote
2014-06-24 19:37:06Z,ASA,72.1908,farequote
2014-06-24 19:37:07Z,AAL,68.2468,farequote
2014-06-24 19:37:27Z,EGF,205.6729,farequote
2014-06-24 19:37:35Z,UAL,11.0293,farequote
2014-06-24 19:37:37Z,SWA,361.8269,farequote
2014-06-24 19:37:42Z,JBU,941.3836,farequote
2014-06-24 19:37:48Z,AWE,20.0993,farequote
2014-06-24 19:37:52Z,KLM,1497.8433,farequote
2014-06-24 19:37:54Z,TRS,401.3075,farequote
2014-06-24 19:38:01Z,ACA,12.9879,farequote
2014-06-24 19:38:11Z,VRD,291.8441,farequote
2014-06-24 19:38:14Z,EGF,196.5864,farequote
2014-06-24 19:38:16Z,JZA,1000.143,farequote
2014-06-24 19:38:21Z,FFT,201.2186,farequote
2014-06-24 19:38:31Z,AMX,19.8351,farequote
2014-06-24 19:38:36Z,BAW,210.7523,farequote
2014-06-24 19:38:40Z,AAL,110.7528,farequote
2014-06-24 19:38:42Z,TRS,395.3095,farequote
2014-06-24 19:38:46Z,AWE,20.5118,farequote
2014-06-24 19:38:52Z,SWR,2072.4218,farequote
2014-06-24 19:38:56Z,JBU,924.9492,farequote
2014-06-24 19:39:10Z,ASA,69.1137,farequote
2014-06-24 19:39:21Z,UAL,7.7574,farequote
2014-06-24 19:39:26Z,VRD,310.8243,farequote
2014-06-24 19:39:31Z,JBU,1134.6652,farequote
2014-06-24 19:39:42Z,AMX,11.8682,farequote
2014-06-24 19:39:43Z,FFT,202.759,farequote
2014-06-24 19:39:43Z,SWA,328.2655,farequote
2014-06-24 19:39:43Z,ASA,68.72,farequote
2014-06-24 19:39:43Z,JAL,484.89,farequote
2014-06-24 19:39:53Z,ACA,18.4121,farequote
2014-06-24 19:39:56Z,JBU,978.3335,farequote
2014-06-24 19:40:01Z,FFT,212.563,farequote
2014-06-24 19:40:02Z,AAL,106.6265,farequote
2014-06-24 19:40:11Z,AWE,20.7972,farequote
2014-06-24 19:40:13Z,AMX,17.2632,farequote
2014-06-24 19:40:14Z,VRD,310.3359,farequote
2014-06-24 19:40:26Z,ASA,72.3731,farequote
2014-06-24 19:40:31Z,EGF,208.506,farequote
2014-06-24 19:40:37Z,NKS,9932.144,farequote
2014-06-24 19:40:37Z,FFT,201.7043,farequote
2014-06-24 19:40:41Z,UAL,10.6987,farequote
2014-06-24 19:40:45Z,BAW,200.1174,farequote
2014-06-24 19:40:49Z,SWR,2417.5466,farequote
2014-06-24 19:40:49Z,AWE,20.0365,farequote
2014-06-24 19:41:01Z,JZA,1008.1678,farequote
2014-06-24 19:41:02Z,AWE,20.749,farequote
2014-06-24 19:41:31Z,JZA,998.0648,farequote
2014-06-24 19:41:32Z,AAL,115.3689,farequote
2014-06-24 19:41:40Z,AAL,115.486,farequote
2014-06-24 19:41:47Z,ASA,84.5,farequote
2014-06-24 19:41:49Z,FFT,216.9315,farequote
2014-06-24 19:41:58Z,AMX,14.2383,farequote
2014-06-24 19:42:04Z,AWE,20.4698,farequote
2014-06-24 19:42:11Z,AAL,49.7051,farequote
2014-06-24 19:42:12Z,ACA,18.1523,farequote
2014-06-24 19:42:17Z,JBU,887.4318,farequote
2014-06-24 19:42:19Z,AWE,18.8267,farequote
2014-06-24 19:42:26Z,AWE,20.8458,farequote
2014-06-24 19:42:30Z,JAL,502.8752,farequote
2014-06-24 19:42:49Z,UAL,10.4476,farequote
2014-06-24 19:42:51Z,BAW,207.0632,farequote
2014-06-24 19:42:58Z,FFT,225.6396,farequote
2014-06-24 19:43:15Z,KLM,1537.0484,farequote
2014-06-24 19:43:17Z,AAL,107.8312,farequote
2014-06-24 19:43:18Z,VRD,324.1805,farequote
2014-06-24 19:43:23Z,DAL,402.6602,farequote
2014-06-24 19:43:25Z,EGF,212.3889,farequote
2014-06-24 19:43:34Z,AWE,20.5994,farequote
2014-06-24 19:43:40Z,SWA,239.3786,farequote
2014-06-24 19:43:48Z,JZA,1001.9111,farequote
2014-06-24 19:43:55Z,ASA,90.4344,farequote
2014-06-24 19:43:57Z,ACA,14.3738,farequote
2014-06-24 19:44:02Z,AWE,18.7115,farequote
2014-06-24 19:44:07Z,AAL,104.076,farequote
2014-06-24 19:44:10Z,ACA,20.1965,farequote
2014-06-24 19:44:14Z,UAL,9.3088,farequote
2014-06-24 19:44:16Z,TRS,396.3679,farequote
2014-06-24 19:44:17Z,EGF,211.1692,farequote
2014-06-24 19:44:26Z,SWR,1620.3961,farequote
2014-06-24 19:44:29Z,TRS,398.9596,farequote
2014-06-24 19:44:36Z,AMX,10.1653,farequote
2014-06-24 19:44:41Z,BAW,185.8792,farequote
2014-06-24 19:44:43Z,SWR,1558.6618,farequote
2014-06-24 19:44:50Z,FFT,213.5148,farequote
2014-06-24 19:44:51Z,JBU,920.4454,farequote
2014-06-24 19:44:52Z,BAW,203.8032,farequote
2014-06-24 19:44:57Z,ASA,72.128,farequote
2014-06-24 19:45:02Z,AAL,85.027,farequote
2014-06-24 19:45:05Z,JAL,503.6438,farequote
2014-06-24 19:45:18Z,VRD,273.6632,farequote
2014-06-24 19:45:31Z,AAL,120.9946,farequote
2014-06-24 19:45:35Z,JZA,980.3279,farequote
2014-06-24 19:45:50Z,TRS,392.5339,farequote
2014-06-24 19:45:53Z,AWE,19.6498,farequote
2014-06-24 19:46:03Z,AMX,15.7567,farequote
2014-06-24 19:46:04Z,AAL,96.5519,farequote
2014-06-24 19:46:07Z,UAL,9.159,farequote
2014-06-24 19:46:10Z,ACA,18.6018,farequote
2014-06-24 19:46:16Z,AWE,21.8021,farequote
2014-06-24 19:46:26Z,SWR,2646.5527,farequote
2014-06-24 19:46:27Z,UAL,10.523,farequote
2014-06-24 19:46:37Z,SWA,252.2663,farequote
2014-06-24 19:46:43Z,JZA,997.5111,farequote
2014-06-24 19:46:46Z,BAW,208.0067,farequote
2014-06-24 19:46:50Z,ACA,21.2293,farequote
2014-06-24 19:46:53Z,JBU,1188.6995,farequote
2014-06-24 19:47:02Z,UAL,10.4703,farequote
2014-06-24 19:47:09Z,FFT,223.9915,farequote
2014-06-24 19:47:17Z,AAL,85.9917,farequote
2014-06-24 19:47:31Z,NKS,10028.6767,farequote
2014-06-24 19:47:41Z,SWA,288.3627,farequote
2014-06-24 19:47:41Z,ASA,84.3737,farequote
2014-06-24 19:47:46Z,EGF,207.5589,farequote
2014-06-24 19:47:54Z,AWE,19.5909,farequote
2014-06-24 19:48:01Z,ACA,23.4004,farequote
2014-06-24 19:48:03Z,FFT,196.9249,farequote
2014-06-24 19:48:14Z,JBU,814.7646,farequote
2014-06-24 19:48:21Z,UAL,9.9223,farequote
2014-06-24 19:48:23Z,BAW,188.7229,farequote
2014-06-24 19:48:24Z,JZA,1004.5347,farequote
2014-06-24 19:48:29Z,SWA,259.8178,farequote
2014-06-24 19:48:34Z,AMX,16.343,farequote
2014-06-24 19:48:36Z,AAL,103.8804,farequote
2014-06-24 19:48:39Z,ACA,19.5425,farequote
2014-06-24 19:48:43Z,JAL,495.3903,farequote
2014-06-24 19:49:00Z,SWR,1889.7244,farequote
2014-06-24 19:49:01Z,AAL,114.1138,farequote
2014-06-24 19:49:04Z,VRD,291.6575,farequote
2014-06-24 19:49:12Z,ASA,74.7854,farequote
2014-06-24 19:49:20Z,FFT,150.5764,farequote
2014-06-24 19:49:27Z,AWE,20.758,farequote
2014-06-24 19:49:36Z,BAW,196.3488,farequote
2014-06-24 19:49:39Z,TRS,403.1646,farequote
2014-06-24 19:49:54Z,AAL,77.0168,farequote
2014-06-24 19:49:58Z,EGF,196.9173,farequote
2014-06-24 19:50:00Z,KLM,1530.618,farequote
2014-06-24 19:50:06Z,JZA,1008.9236,farequote
2014-06-24 19:50:21Z,FFT,180.3505,farequote
2014-06-24 19:50:22Z,ACA,23.6575,farequote
2014-06-24 19:50:23Z,JAL,503.9357,farequote
2014-06-24 19:50:24Z,JBU,927.5866,farequote
2014-06-24 19:50:39Z,AAL,112.6895,farequote
2014-06-24 19:50:46Z,AWE,21.235,farequote
2014-06-24 19:50:47Z,AMX,17.1949,farequote
2014-06-24 19:50:53Z,NKS,10015.9952,farequote
2014-06-24 19:51:03Z,UAL,9.6149,farequote
2014-06-24 19:51:07Z,JZA,1003.3563,farequote
2014-06-24 19:51:13Z,ASA,74.823,farequote
2014-06-24 19:51:28Z,DAL,418.5689,farequote
2014-06-24 19:51:32Z,AAL,88.374,farequote
2014-06-24 19:51:33Z,ASA,72.4447,farequote
2014-06-24 19:51:37Z,JBU,1072.9972,farequote
2014-06-24 19:51:47Z,SWR,2598.3536,farequote
2014-06-24 19:51:58Z,BAW,213.5645,farequote
2014-06-24 19:52:00Z,AAL,94.6902,farequote
2014-06-24 19:52:00Z,FFT,158.6054,farequote
2014-06-24 19:52:07Z,VRD,319.6622,farequote
2014-06-24 19:52:14Z,JAL,502.18,farequote
2014-06-24 19:52:16Z,ACA,16.8422,farequote
2014-06-24 19:52:23Z,AMX,14.7462,farequote
2014-06-24 19:52:30Z,AWE,21.7543,farequote
2014-06-24 19:52:40Z,ASA,78.5715,farequote
2014-06-24 19:52:47Z,AWE,20.8746,farequote
2014-06-24 19:52:48Z,FFT,219.8229,farequote
2014-06-24 19:52:53Z,EGF,208.9209,farequote
2014-06-24 19:52:56Z,DAL,414.1141,farequote
2014-06-24 19:52:59Z,BAW,191.1563,farequote
2014-06-24 19:53:02Z,SWA,187.2874,farequote
2014-06-24 19:53:34Z,FFT,207.4621,farequote
2014-06-24 19:53:38Z,AAL,137.796,farequote
2014-06-24 19:53:44Z,AAL,128.2299,farequote
2014-06-24 19:53:47Z,JBU,944.0685,farequote
2014-06-24 19:53:59Z,UAL,10.8145,farequote
2014-06-24 19:54:07Z,JZA,994.1814,farequote
2014-06-24 19:54:08Z,VRD,336.2021,farequote
2014-06-24 19:54:17Z,AWE,19.4734,farequote
2014-06-24 19:54:19Z,ACA,21.4127,farequote
2014-06-24 19:54:20Z,ASA,81.0447,farequote
2014-06-24 19:54:21Z,FFT,181.2159,farequote
2014-06-24 19:54:23Z,AWE,18.905,farequote
2014-06-24 19:54:24Z,EGF,200.738,farequote
2014-06-24 19:54:25Z,SWR,2560.6877,farequote
2014-06-24 19:54:32Z,AAL,128.3275,farequote
2014-06-24 19:54:43Z,AMX,11.5699,farequote
2014-06-24 19:54:45Z,FFT,165.2139,farequote
2014-06-24 19:54:45Z,AWE,19.9498,farequote
